stage	path	fn	line	verdict	note
06_walker	gatk-haplotypecaller/src/run.rs	run_haplotype_caller	135	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/run.rs	sample_name_from_bam_inputs	349	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/run.rs	strip_region_payloads	941	tight	short leaf; no safe absolute-speed win
06_walker	gatk-haplotypecaller/src/run.rs	tls_bam_header	89	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/run.rs	validate_haplotype_caller_input_policy	365	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/run.rs	with_tls_ref_cache	105	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker.rs	default_padding_constant_matches_gatk4	178	tight	trivial getter/ctor
06_walker	gatk-haplotypecaller/src/walker.rs	fixture_disjoint_same_contig	134	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker.rs	fixture_merge_same_contig_then_pad	111	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker.rs	fixture_two_contigs_two_shards	155	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker.rs	make_read_shards	53	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker.rs	make_read_shards_default_padding	90	tight	short leaf; no safe absolute-speed win
06_walker	gatk-haplotypecaller/src/walker.rs	merge_closed_intervals	26	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker.rs	pad_interval	45	tight	short leaf; no safe absolute-speed win
06_walker	gatk-haplotypecaller/src/walker.rs	tiny_dict_two_contigs	102	tight	short leaf; no safe absolute-speed win
06_walker	gatk-haplotypecaller/src/walker_apply.rs	call_disposition	30	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker_apply.rs	disposition_matches_is_active	122	tight	short leaf; no safe absolute-speed win
06_walker	gatk-haplotypecaller/src/walker_apply.rs	from_regions	81	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker_apply.rs	region	104	tight	short leaf; no safe absolute-speed win
06_walker	gatk-haplotypecaller/src/walker_apply.rs	select_region_for_asm_dump	40	n/a	test/dump helper
06_walker	gatk-haplotypecaller/src/walker_apply.rs	stats_sum_invariant	134	tight	short leaf; no safe absolute-speed win
06_walker	gatk-haplotypecaller/src/walker_traversal.rs	collect_assembly_regions	259	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker_traversal.rs	drain_assembly_regions_for_shard	107	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker_traversal.rs	flatten_assembly_regions	188	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker_traversal.rs	for_each_assembly_region	209	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker_traversal.rs	gatk_haplotype_caller_defaults	45	tight	short leaf; no safe absolute-speed win
06_walker	gatk-haplotypecaller/src/walker_traversal.rs	gatk_haplotype_caller_production	60	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker_traversal.rs	into_assembly_regions	196	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker_traversal.rs	traversal_matches_direct_drain_on_chr1_fixture	284	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
06_walker	gatk-haplotypecaller/src/walker_traversal.rs	traverse_assembly_region_walker	143	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/annotator/plugins/as_standard.rs	as_af	4	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/annotator/plugins/as_standard.rs	as_qual	13	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/annotator/plugins/depth_per_sample_hc.rs	depth_per_sample_hc	4	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/annotator/plugins/depth_per_sample_hc.rs	format_dp_from_ad	9	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/annotator/plugins/excess_het.rs	all_hom_ref_zero_phred	113	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/annotator/plugins/excess_het.rs	balanced_ref_het_hom_matches_java	103	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/annotator/plugins/excess_het.rs	exact_test	8	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/annotator/plugins/excess_het.rs	excess_heterozygosity_phred	80	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	fisher_exact_two_sided_p_value	53	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	fisher_strand_statistic	15	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	gatk_unit_test_vectors	111	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	normalize_contingency_table	30	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	p_value_for_contingency_table	25	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	parity_fixture_strand_bias	138	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	phred_scale_error_rate	91	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	phred_scale_log10_error_rate	97	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	table	106	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/annotator/plugins/mapping_quality_rank_sum.rs	mapping_quality_rank_sum	6	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/annotator/plugins/qual_by_depth.rs	fix_too_high_qd	17	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/annotator/plugins/qual_by_depth.rs	qual_by_depth	9	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/annotator/plugins/rank_sum_baseq.rs	base_quality_rank_sum	6	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/annotator/plugins/read_pos_rank_sum.rs	rank_sum_z	10	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/annotator/plugins/read_pos_rank_sum.rs	read_pos_rank_sum	6	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/annotator/plugins/strand_odds_ratio.rs	calculate_sor	11	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/annotator/plugins/strand_odds_ratio.rs	strand_odds_ratio	6	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	active_call_none_desert_island_is_zero_evidence	1297	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	activity_profile_zero_includes_desert_and_mega_blocks	1612	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	apply_java_activity_profile_zero_loci	329	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	apply_java_activity_profile_zero_loci_clears_desert_and_mega_blocks	1621	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	apply_java_gap_span_shaping	399	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	apply_java_hom_ref_mega_zero_loci	339	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	apply_java_rcm_band_gradation	344	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	calc_genotype_likelihoods_of_ref_vs_any	112	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	cap_cluster_upstream_interstitial_pileup	458	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	cap_hom_ref_pileup	448	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	capped_genotype_likelihoods_by_hom_ref	125	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	cluster_band_hom_ref_pileup	569	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	cluster_interior_tail_prefers_region_reads_when_gt_misaligned	1160	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	cluster_shadow_gap_detects_short_inter_variant_span	1422	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	dense_cluster_downstream_hom_ref_pileup	542	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	dense_cluster_downstream_sparse_pileup	552	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	dense_cluster_hom_ref_pileup_j16b	493	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	dense_cluster_mid_b_caps_depth_when_genotyping_sufficient	1520	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	dense_cluster_mid_b_falls_back_when_genotyping_undercounts	1445	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	dense_cluster_mid_b_hom_ref_pileup	532	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	dense_cluster_mid_b_uses_region_when_dedup_also_singleton	1482	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	downstream_first_sparse_shadow_gap_detects_leading_inter_variant_band	1595	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	downstream_sparse_caps_multi_read_hom_ref_to_one	1559	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	enrich_cluster_post_upstream_tail_pileup	466	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	hom_ref_cluster_shadow_gap	202	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	inactive_loci_same_gq_band_merge_to_single_gvcf_block	1668	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	is_downstream_first_sparse_shadow_gap	309	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	java_hom_ref_mega_zero_splits_post_desert_and_08_09k	1603	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	l5_java_extra_variant_site_omits_hom_ref_gradation	1707	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	l5_post_core_tail_gradation_matches_java_oracle	1714	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	l5_pre_upstream_shadow_gradation_min_dp_four	1691	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	min_base_quality_includes_qual_equal_to_threshold	1647	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	no_emitted_variant_active_region_yields_zero_evidence_hom_ref	1260	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	no_emitted_variant_empty_genotyping_reads_yields_zero_evidence_hom_ref	1346	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	no_variation_gvcf_summary_counts_blocks	1438	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	nonempty_or	238	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	owned_or	248	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	pileup_hom_ref	283	tight	trivial getter/ctor
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	post_shadow_genotyping_pileup	288	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	prefer_region_reads_when_gt_misaligned	218	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	reads_overlap_closed_span	183	tight	short leaf; no safe absolute-speed win
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	reconcile_interstitial_prefers_dedup_region_hom_ref_pileup	1385	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
07_emit	gatk-haplotypecaller/src/ref_confidence.rs	reference_confidence_loci_for_active_call_none	1032	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
